zip,pct_dis,pct_dis_pop18_64,pct_dis_pop65over,age_adj_dis18_64,age2_adj_dis18_64
67460,11.9,8.2,30.6,-3.777102,-5.234435
67464,14.7,10,28.7,-2.258027,-.8001795
67466,20.2,16.9,46,2.887197,-9.842333
67467,14.8,11.3,40.8,.2274864,-3.901103
67468,9.2,13,12.5,.0744467,-6.25079
67470,19.4,12.2,45.2,-.3100823,12.42518
67473,15.7,9.2,34.2,-4.020992,-2.007334
67474,15.3,7.3,40.3,-4.855264,-8.36344
67475,22,19,38.8,7.566671,.3735638
67476,13.6,11.4,43.2,-.5345942,-1.08597
67478,14,0,63.6,-11.1919,-15.85486
67480,11.1,10.8,32.6,2.236423,5.134356
67481,14.1,6.1,38,-8.346804,-6.093338
67482,10.9,17.8,,13.30717,19.57769
67483,13.9,12.3,27.5,-1.123685,-1.723914
67484,13.8,13.6,35,2.21237,-.9446281
67485,10.6,4.1,24.4,-6.919422,-11.60834
67487,11.5,11.8,23.3,3.643638,3.36366
67490,21,14.6,51.4,.9410712,3.994002
67491,6.1,4.6,30.2,-3.830126,-4.147402
67492,13.1,14,22.2,2.749524,-12.00974
67501,15.9,14.2,38.9,3.432496,3.388682
67502,13.6,8.2,38,-4.549814,-5.95942
67504,15.9,14.2,38.9,3.432496,3.388682
67505,28.9,25.7,51,13.20173,10.80305
67510,18.2,20.8,23,6.016275,-1.075755
67511,11.8,13.8,14.8,-2.024759,1.300245
67512,11.6,11.8,21.7,2.281464,-3.725673
67513,7.8,10.5,0,-2.129743,-6.139311
67514,13.2,14.1,24.4,1.572678,.8103644
67515,14.5,8.8,27.8,-8.746278,-2.433271
67516,14.8,7.2,34.6,-6.189714,-8.395839
67518,15.5,17.6,,6.039102,1.360115
67519,11.3,9.4,31.4,-3.923329,-11.51029
67520,10.2,6.6,41.4,-6.482133,-1.956146
67521,29.9,6.9,78.6,-9.318159,-2.144823
67522,8.8,5.7,30.1,-6.063507,-6.609218
67523,15.7,7.5,39.2,-5.184962,-3.83281
67524,12.8,14.4,23,2.071151,.4902758
67525,13.1,8.6,38.1,-3.632913,-5.478962
67526,9.8,5.7,29.5,-6.824252,-9.272271
67529,16.2,9.2,63.8,-5.54512,-9.818326
67530,14.3,11.5,42.5,-.3865643,-2.302851
67543,9.9,10.8,17.6,-2.025394,-1.360223
67544,16.1,17,31.7,4.461491,1.982544
67545,9.2,8.8,29.4,-3.912872,-3.881208
67546,14.1,6.5,35.3,-4.649,-8.037056
67547,15.4,13,36.2,1.038981,-3.000708
67548,19.6,18.4,35.1,6.278747,6.737947
67550,16.5,12.2,36.7,.0906298,-.6459625
67552,12.3,9.8,27.2,-1.443362,-6.753449
67553,12.6,9.5,23.1,-4.157721,-7.408239
67554,14.7,13.5,34.5,2.212824,.4003763
67556,17.7,15.4,31.9,2.735336,4.17344
67557,12.9,8.4,44.8,-3.293417,-4.570196
67559,32,33.3,31.3,22.12138,29.18036
67560,14.1,7.6,36.6,-4.95667,-7.946838
67561,13.8,10.9,54.7,-.3925959,-.7753607
67563,9.9,10.7,24.6,.115472,-3.584754
67564,12.7,11.4,20,5.436574,10.56898
67565,18.4,14.4,52.6,.879043,.2130102
67566,3.9,5.3,7.4,-3.981203,-8.711871
67567,12.6,13.6,22.6,-2.343635,-4.475474
67568,12.9,9.1,28.6,-2.832464,-4.284871
67570,9.8,7.1,30,-4.785016,-7.215948
67572,19.2,7.7,51,-4.728155,-6.853575
67573,22,23.4,31.6,9.056067,1.773838
67574,15.7,15.6,36.8,2.056939,5.492131
67575,8.4,3.3,22.8,-9.352717,-11.41736
67576,15.3,11.9,39.7,1.340273,-2.812729
67578,17,10.4,42.2,-3.460103,-8.877207
67579,12.3,9.6,39.7,-1.946862,-3.937994
67581,13,11.1,37.1,-3.670303,-12.66014
67583,19.6,14.1,43.3,1.617091,1.400698
67584,15.5,3.3,40.2,-8.482082,-15.4748
67585,15.9,14.2,38.9,3.432496,3.388682
67601,9.9,7.9,35.4,-3.448596,-2.571994
67621,23.2,27.3,36.4,13.22209,12.31106
67622,13.2,7.8,40.2,-2.974506,-7.580521
67623,17.8,13.7,32,2.822214,-1.862962
67625,35.4,25.7,46.4,11.165,11.3022
67626,26,21.4,52.6,7.370288,13.42866
67627,19,17.9,41.5,6.061153,1.450768
67628,17.5,0,34.4,-14.14487,-8.473001
67629,22.2,27.8,6.5,13.76285,8.781734
67631,21.6,25,25,13.19008,8.115711
67632,8.6,2.1,33.9,-10.72005,-8.33097
67634,22.8,9.3,56.5,-6.355799,-18.99218
67635,12.8,0,46.3,-12.11554,-1.671352
67637,12.8,7.3,46.2,-4.534947,-3.773471
67638,10.3,7.9,23.9,-5.033668,-13.11403
67639,14.2,5.5,42.2,-7.452525,-4.269993
67640,14.5,12,40.8,-2.14222,-1.789096
67642,16.5,12.1,34.7,-1.564614,-1.296315
67643,22.4,23.1,33.8,7.065195,3.394048
67644,16.5,14.5,36.2,.9011364,1.894747
67645,8.9,4.6,22.2,-8.276501,-17.66905
67646,15.6,14.2,29.3,.0462458,-4.083167
67647,20.5,23.2,43.9,8.364478,4.101573
67648,12.5,11,23.1,-2.685895,-12.59366
67649,17.5,11.5,43.8,-2.365742,-3.093363
67650,6.7,7.6,18.5,-7.284901,.0248662
67651,11.3,9,22.7,-.5941076,3.610129
67653,19.2,16.2,27.8,2.067855,-2.376845
67654,16.4,9.4,53.3,-1.07434,-2.039126
67656,36.6,53.6,0,38.35928,42.15771
67657,19.7,3.3,47.4,-7.183576,-11.11917
67658,3.5,1.5,9.8,-11.07644,-5.634214
67659,18.6,13.7,27.9,.2204172,2.309841
67660,32.2,21.1,52.4,7.511606,16.79415
67661,13.3,12.7,32.7,.2387125,-1.920624
67663,19,17.9,41.5,6.061153,1.450768
67664,17.1,18.1,34.7,5.577003,-1.806132
67665,17.4,12.8,40.8,.9423903,-1.231685
67667,8.4,7.1,25,-3.44014,3.378117
67669,12.7,9.6,36.7,-3.241629,-5.146179
67671,12.5,9.2,31.3,-1.974008,-2.977598
67672,7.2,5.8,16.8,-7.297092,-10.01357
67673,13.1,20,14.7,5.419291,24.66387
67674,46.4,43.5,100,22.77754,15.11009
67675,16.1,16.2,15.7,1.320442,11.21994
67701,11.9,8.4,42.7,-3.283138,-2.973912
67730,15.8,13.3,35.8,.01315,-1.424023
67731,13.7,6.6,35.8,-4.849419,-1.53417
67732,17.7,15.8,29.1,3.638118,5.112353
67733,21.2,23.8,10,12.52252,8.808248
67734,7.6,6.6,33.3,-3.486344,3.899239
67735,17.3,16.5,35.9,4.531395,3.108604
67736,19.4,10.2,40.5,-5.866139,-13.51241
67737,12,9.9,35,-1.636081,-5.763958
67738,16.6,14.9,38,-.9353119,-.9055859
67739,23,17.2,48.5,-.9505127,-2.779315
67740,12.3,5.5,35.2,-7.906072,-13.01252
67741,25.8,23,48,9.321887,5.403528
67743,7.8,2.7,33.3,-10.21946,-11.61439
67744,21.8,21.8,31.5,2.416503,6.681698
67745,12.7,6.2,28.3,-10.64418,-14.34266
67747,12.8,0,42.6,-12.85007,-19.04718
67748,13.9,10.5,33.6,-1.629561,-1.616682
67749,21.9,12.7,58,-1.195154,-3.367736
67751,26.5,27.3,36.4,14.45181,3.856311
67752,10.8,8.6,29.2,-5.300141,-6.756062
67753,10.1,7.3,35.8,-1.431773,-2.457921
67756,16,9.6,39.5,-4.088815,-6.182315
67757,15,11.2,57.8,.3135054,-1.794959
67758,19.9,12.3,53.9,.698984,-7.105737
67761,9.7,6.3,36.2,-10.12957,-9.373139
67762,10.4,3.4,35.1,-12.27489,-16.81083
67764,10.6,3.4,41.1,-9.09467,-12.75041
67801,9.5,8.4,40.2,-1.390476,-2.572903
67831,13.7,9.5,38,-2.472307,-4.905023
67834,15.2,18.8,32.2,5.697501,4.486014
67835,11.1,10,35.9,-.0510368,-2.695204
67836,8.4,0,50,-12.54497,-10.72182
67837,9,7.5,28.3,-1.534346,-5.424904
67838,12.1,8.5,41.4,-1.560283,.0421543
67839,19.1,13.8,35,1.72552,3.556339
67840,33.9,38.1,21.4,24.59127,30.29395
67841,15.2,8.1,45.5,-4.789929,-3.355646
67842,9.5,9.5,32.4,-.759346,-4.160476
67843,31.3,34.8,0,7.918393,8.6069
67844,20.7,11.8,49.3,1.974821,.2388027
67846,9.8,9.5,37.5,-.578949,-1.913604
67849,19.2,18,43.8,2.771827,-3.48637
67850,9.3,4.4,31.1,-8.557535,-14.76794
67851,5.6,6.8,44.8,-1.162624,-3.926236
67853,8.9,8.3,36.8,-2.332776,-.1951401
67854,16.3,14.8,34.6,3.957846,.5233439
67855,9.6,4.1,35.1,-5.77759,-6.269469
67857,0,0,0,-12.54125,-20.29147
67859,7.4,2.2,50,-6.355309,-5.112379
67860,11.6,9.3,39.9,-1.645153,-5.558043
67861,11.9,8.8,37.1,-2.577375,-1.694333
67862,17.6,14,54.5,2.200722,-6.820007
67863,6.1,0,37,-12.16415,-20.3264
67864,8.9,6.1,30,-5.226261,-7.602124
67865,15.7,10.4,46.7,-1.643844,-6.259309
67867,10.5,9.3,31.6,-1.515587,-1.767441
67868,14.6,0,42.1,-14.78484,-20.46325
67869,9.4,8.6,33.3,-.0786556,-.5349611
67870,10.9,8.5,35.6,-3.43248,-5.926604
67871,11,7,38.5,-4.329055,-5.40503
67876,14.9,8.2,54.9,-2.589537,-5.687551
67877,8.3,4.6,43.4,-6.190187,-7.912045
67878,13.1,9.4,49.2,-2.06585,-3.839868
67879,13.4,12.1,31.1,-1.606509,-6.571934
67880,7.6,9.1,21.2,-2.081392,-4.747651
67882,26.3,15.3,79.4,4.113285,1.236568
67901,8,8.1,31.2,-1.102788,-.9995493
67905,8,8.1,31.2,-1.102788,-.9995493
67950,13.9,11.7,40.5,.7315399,1.255493
67951,10.9,9.8,41.8,-.2534525,-1.26055
67952,8.9,8.5,24.3,-.2443361,2.092101
67953,2,0,14.3,-8.404698,-18.34238
67954,13,11.9,37.7,1.661815,7.391915
68001,6.5,7.1,8.7,-6.801475,-5.739847
68002,11.3,9.3,34.1,-.2721207,1.206494
68003,11.2,7.8,37.7,-3.537,-6.64641
68004,9,5.6,23.7,-5.293161,-11.50597
68005,12.1,9.9,34.2,-.9313666,-1.379504
68007,5.1,3.7,31.9,-4.968524,-6.983618
68008,12,9.8,32.1,-1.069413,-3.603661
68009,12,9.8,32.1,-1.069413,-3.603661
68010,54.4,45.5,0,34.07374,22.74079
68014,17.5,18.3,25.9,4.771298,4.69504
68015,14,13.1,32.2,1.222717,4.16582
68016,10.4,6.9,25.5,-3.510857,-5.431318
68017,12.3,10.6,36.8,-.0509094,.244207
68018,12.1,12.4,33.8,1.100376,-4.888513
68019,16.8,14.2,35.9,3.166195,4.304111
68020,19.8,18.1,32.7,3.214887,5.625103
68022,6,5.5,21.7,-3.40687,-2.94343
68023,16.8,12.8,43.2,-.039056,-1.819524
68025,12.8,10.5,34.7,-.8650208,-2.225271
68026,12.8,10.5,34.7,-.8650208,-2.225271
68028,7,5.7,33.5,-1.835633,-4.384713
68029,12.1,8.3,37.9,-2.218593,-6.277637
68030,10.6,8.5,33.3,-2.042452,-9.173479
68031,8,5.5,20,-5.820329,-5.629149
68033,16.9,15,52.6,3.311795,-1.189077
68034,11.5,11.3,37.8,1.358806,2.730515
68036,18.8,15.7,26.8,2.77996,3.318764
68037,8.7,5.5,35.6,-5.065573,-6.634583
68038,18.2,15.7,34,2.853284,-2.236447
68039,18.4,20.5,54.4,10.99607,6.987157
68040,5.7,7.6,20.5,-.5817474,-6.8441
68041,13.6,7,43.7,-3.511941,-5.59479
68042,24.8,14.8,100,1.545293,6.305006
68044,18.7,20.8,28,10.81232,13.43956
68045,13.3,7.7,41.4,-3.918322,-4.411087
68046,8.7,7,36.3,-2.649093,-3.385571
68047,14.2,10.4,37.1,-2.546574,-4.73221
68048,10.3,8.2,31,-2.624353,-4.203766
68050,13.7,11.4,36.7,1.184486,.3363613
68055,14.1,18.5,27.7,8.65696,5.786859
68056,12.1,9.9,34.2,-.9313666,-1.379504
68057,14.1,8.6,40.8,-4.337443,-7.96707
68058,15.3,18.4,5.1,1.207234,-4.032726
68059,11.6,10.2,23.3,-1.799754,-.3850039
68061,13.2,9.5,37.9,-2.198351,-4.206925
68062,8.5,3.5,46.3,-8.353727,-11.61617
68063,17.3,14.1,41.5,2.132982,.3790041
68064,16.6,13.6,48.6,1.625539,.90373
68065,10.2,8.5,24.7,-2.520324,-1.607316
68066,13.2,8.9,43.1,-1.921922,-2.619469
68067,18.2,18.5,59.8,8.807783,5.33654
68068,11.8,7.4,19,-2.856895,11.39719
68069,9.1,5.4,33.2,-6.938461,-6.80674
68070,10,11.1,18.3,-.5486368,1.310053
68071,9.6,12,42.3,1.405481,-1.246738
68072,23.8,20,100,6.752091,5.4549
68073,9.2,8.8,24.2,-1.471607,-.6769964
68101,10.3,8.9,23.9,-1.893545,5.43128
68102,10.3,8.9,23.9,-1.893545,5.43128
68103,11.6,11.5,45,1.692968,2.427674
68104,15.2,15.1,40.2,4.304263,3.851012
68105,12.5,12.7,44,2.246165,1.776357
68106,9.7,7.6,30.8,-3.705979,-2.784155
68107,11,9.6,53.8,.7159716,-2.310512
68108,11.6,11.5,45,1.692968,2.427674
68109,11,9.6,53.8,.7159716,-2.310512
68110,15.8,17,46.2,6.896129,5.816721
68111,14.3,15.5,43.6,5.13905,2.258138
68112,13.8,14.1,38.1,2.886636,.607349
68113,3.6,5.6,,-2.896402,-.8447913
68114,12.6,7.2,36.5,-5.384767,-5.976283
68116,6.1,5.5,30.4,-2.824118,-3.815895
68117,12.7,11.7,43.1,1.153941,.3201734
68118,7,6.2,30,-4.763238,-5.543355
68119,15.8,17,46.2,6.896129,5.816721
68120,15.8,17,46.2,6.896129,5.816721
68122,6.1,7.2,17.3,-3.480625,-4.178209
68123,6.9,7.2,23.2,-2.159546,-.7718785
68124,9.4,5.2,30.1,-6.610251,-6.851092
68127,11,9.6,28.9,-2.59254,-.8356689
68128,7.6,6.2,30.3,-3.718118,-2.882786
68130,6.5,4.4,26.3,-5.042049,-3.54713
68131,15.2,13.9,57.4,2.933695,4.214899
68132,10.3,10.1,25,-1.073522,3.017287
68133,6.3,3.8,29.6,-3.963621,-5.755544
68134,13,11.6,34,.4975258,.1817165
68135,4.2,4.2,23.8,-3.046777,-2.8296
68136,4.9,5.5,12.9,-3.424925,-5.873948
68137,11,8.1,31.7,-3.373402,-4.302919
68138,6.3,5.9,34.2,-3.790227,-2.783336
68139,11,8.1,31.7,-3.373402,-4.302919
68142,9.6,9.8,23.2,-1.425981,-1.703806
68144,9.1,7,25.5,-4.495715,-4.479058
68145,11,8.1,31.7,-3.373402,-4.302919
68147,8.7,8.4,33.4,-1.79887,-2.583599
68152,16,11.7,38,-1.99225,-2.201113
68154,6.8,3.9,26.6,-8.669961,-7.069647
68155,12.5,12.7,44,2.246165,1.776357
68157,7.7,6.5,21.1,-4.376452,-5.309635
68164,6.8,5.1,30.7,-5.709862,-3.539032
68172,15.2,13.9,57.4,2.933695,4.214899
68175,15.2,13.9,57.4,2.933695,4.214899
68176,10.3,8.9,23.9,-1.893545,5.43128
68178,5.9,4,23.8,-4.486019,-5.218924
68179,10.3,8.9,23.9,-1.893545,5.43128
68180,9.4,5.2,30.1,-6.610251,-6.851092
68182,10.3,10.1,25,-1.073522,3.017287
68183,10.3,8.9,23.9,-1.893545,5.43128
68197,10.3,8.9,23.9,-1.893545,5.43128
68198,12.5,12.7,44,2.246165,1.776357
68301,5.5,6.3,13.3,-2.835165,-4.855803
68303,15,10.9,33.9,1.304309,7.033735
68304,18.7,16.5,85.2,3.981166,7.957181
68305,13.9,12.2,34.4,.0951674,-.7537249
68307,10.7,9.9,33.3,-.6507574,3.680952
68309,17.4,19.4,17.6,8.213533,12.90025
68310,16.9,13.9,38.9,1.976323,.2898258
68313,11.7,9.7,31,-3.762959,-5.264101
68314,9.4,7.3,43.8,-2.73846,-5.376295
68315,9.2,3.3,71.4,-7.389075,-6.082339
68316,6.4,4.8,29.7,-7.367956,-9.32628
68317,12.3,8.4,25.6,-2.955022,-8.681108
68318,14.5,15.4,31.8,4.124549,-.7925602
68319,12.3,12.2,47,-.1700399,4.129515
68320,18.2,16.6,43.3,5.064445,5.880338
68321,5.5,1.6,21.5,-14.10399,-16.4723
68322,13.8,6.3,44.5,-6.949792,-6.845625
68323,14.7,5,30.9,-6.888656,-7.389895
68324,6.1,2,16,-6.669732,-5.139689
68325,18.9,14.5,32.9,1.373801,3.020885
68326,18.2,18.5,34.1,5.580287,9.16126
68327,17.7,7,36.8,-5.957583,-6.773601
68328,14.9,16.9,22,3.516679,4.817701
68329,10.4,5.8,28.6,-6.859138,-12.78142
68330,14.9,12.3,32.9,1.600553,1.129659
68331,9.7,10.6,12.3,2.192209,8.622673
68332,32.6,20,63.3,7.119331,1.734612
68333,12.8,10.1,44.5,.0037895,-.5540012
68335,18.3,6.9,48,-7.694443,-8.877403
68336,6.6,6.5,22.6,-7.371477,-9.135036
68337,11.6,3.7,28,-10.0318,-12.70118
68338,6.9,2.8,33.3,-10.9406,-17.19677
68339,10,5.8,44,-5.950781,-2.834418
68340,9.6,7.2,35.4,-5.457332,-9.664145
68341,12.9,10.5,25.8,-1.557515,-3.133154
68342,13.5,6.7,42.6,-5.391401,-2.160053
68343,9.4,8.2,26.5,-3.325056,-1.364631
68344,12.2,10.3,23.5,-.9289524,-3.551034
68345,9.1,5.3,14.9,-3.584738,-9.213383
68346,6.6,6.5,6.7,-.2403674,-8.455572
68347,6,5.4,24.5,-5.335173,-5.021764
68348,5.9,5.3,14.5,-7.87212,-6.599856
68349,8,3.1,36,-7.296347,-11.78511
68350,14.7,.7,52.1,-11.07445,-16.47248
68351,12.9,6.2,37.3,-5.450146,-5.814727
68352,16.2,11.8,38.8,-.5266573,-2.191479
68354,20.8,12.7,51.1,1.683063,-3.499009
68355,14.8,9.4,43.3,-2.578514,-4.98707
68357,11.7,9.5,42.6,-.2591324,-5.0185
68358,7.9,5.9,48,-1.98622,-4.304538
68359,14.9,12.3,32.9,1.600553,1.129659
68360,6.4,5.7,25.9,-5.275564,-.4637778
68361,15.9,10.3,34.1,-1.860925,-3.550453
68362,12.9,24,33.3,10.32755,18.62221
68364,28.2,19.1,65.2,5.865716,6.740834
68365,12.7,6.6,36.7,-6.096622,-4.219108
68366,15.2,13.6,23.5,2.395864,4.144476
68367,18.2,6.9,50.4,-4.696606,-4.343302
68368,6.8,5.1,20,-7.845081,-6.089815
68370,14.8,9,38.5,-3.396442,-5.792302
68371,17.4,9.5,33.9,-4.505419,-10.31422
68372,8.2,7.1,32.1,-3.293939,-4.72174
68375,22.9,33,14.8,18.3504,22.93288
68376,14,10.4,31.1,-1.366866,-4.715024
68377,10.8,10.8,13.4,-5.4546,-8.523999
68378,11.6,4.2,29.4,-8.320625,-12.70352
68379,3,2.2,12.5,-7.891347,-11.02594
68380,19,22.4,40,10.82309,3.931748
68381,14.1,12.6,36.7,-2.768922,5.545633
68382,9.7,11.1,33.3,-4.955241,-10.26469
68401,11.1,6.7,41.1,-4.175481,-8.860996
68402,7.2,7.5,22.1,-2.684842,-3.124148
68403,6.1,3.3,25,-10.90658,-15.01916
68404,7.7,4.1,50.7,-8.002212,-9.727045
68405,11.1,9.4,37.3,-.6902586,-1.110795
68406,16.5,8.9,51.6,-3.40863,-8.654488
68407,8.1,5.4,31.1,-6.334268,-8.618844
68409,13.3,9.7,28.4,.5374805,.7444288
68410,14,8.8,39.8,-2.770353,-4.434496
68413,9.4,10.4,11.9,-.8593642,3.581775
68414,31.9,30.2,53,15.79013,7.226136
68415,12.6,7.4,39.8,-4.687004,-10.80475
68416,12.7,7.1,46.9,-7.964571,-15.06892
68417,20.4,4.9,58.6,-7.073409,-13.26891
68418,9.2,5,36.6,-5.930601,-6.852292
68419,8.8,8.8,35,-2.473582,2.598176
68420,14.1,7.4,38.3,-5.930067,-3.054206
68421,10,9.3,19.5,-1.122941,-.1446163
68422,11.2,7.8,34.8,-1.853235,-8.002728
68423,7.7,5.9,30.3,-6.224403,-6.501414
68424,11.6,9.3,30,-4.102039,-3.584602
68428,6.2,3.6,24.7,-6.762496,-1.866977
68429,16.2,11.8,38.8,-.5266573,-2.191479
68430,9.4,11.7,14,.2516205,-3.034257
68431,23.1,19.4,32.4,6.930372,6.932101
68433,24.8,29.5,17.6,16.0385,11.54868
68434,9.8,6.1,32.2,-4.80364,-5.981005
68436,11.3,6.7,31,-7.423596,-10.0778
68437,17.5,10.4,41.8,-2.660244,-14.02696
68438,9.8,4.2,30.3,-9.623915,-16.91729
68439,8.1,8.9,25.6,-1.818817,-6.495933
68440,18.6,13.2,50,-.2242296,-4.549169
68441,14.9,22.1,16,12.60263,6.21658
68442,17.9,18,23.7,1.144682,4.733466
68443,10.9,6.1,30.2,-5.029832,-5.409347
68444,7,0,23.1,-17.06194,-14.68039
68445,27.4,20,50,7.727508,5.195154
68446,10.8,6.2,32.4,-4.096545,-13.01325
68447,12.2,7.8,26.5,-2.383405,-5.121422
68448,15.1,13.8,32.5,.7484301,.1036509
68450,15.8,11.2,42,-.0740631,-3.00345
68452,12.2,12.5,23.5,-.4071493,4.388714
68453,19.9,17.9,48.8,6.096071,-1.6585
68454,13.9,6,52.9,-4.873205,-2.282969
68455,11.2,4.3,35.7,-6.760888,2.020787
68456,11.7,11.9,37.1,.32523,.4422211
68457,15.8,7.8,41.5,-3.238328,.4009741
68458,16.9,15.7,34.5,5.418502,8.707222
68460,7.1,5.6,12.2,-9.539726,-9.206754
68461,5,8.5,0,-2.092048,-2.413464
68462,6.2,3.5,35.6,-5.441671,-9.923784
68463,10.7,11.4,28,.1744436,-2.210837
68464,13.7,4.1,56.3,-10.81518,-9.563685
68465,9.7,5.9,37.1,-3.011441,-6.802122
68466,14,12.2,27.1,.3397667,.9948065
68467,13.6,9.3,40.3,-1.917206,-2.448976
68501,9,7.5,39.3,-1.800082,.7944622
68502,10.2,9.6,30,-1.526977,-.0736574
68503,10.8,11.2,36.8,.6740476,2.354878
68504,12.9,11.6,34.5,.6334406,2.304884
68505,11.3,7.6,40.8,-3.833616,-4.444006
68506,11.2,5.9,35.4,-6.76182,-7.300927
68507,11.4,8,39,-3.386691,-4.139446
68508,9,7.5,39.3,-1.800082,.7944622
68509,9,7.5,39.3,-1.800082,.7944622
68510,12.4,8.8,39.2,-2.834358,-2.556447
68512,6.7,4.5,28.3,-6.339252,-4.611361
68514,17.1,23.1,,11.55632,-.1356834
68516,8.8,5.7,35.7,-5.556787,-5.938242
68517,0,0,0,-7.897544,-12.78869
68520,10.2,9.5,13.8,-7.365404,-7.704187
68521,7.7,7,29.8,-2.941126,-2.346529
68522,7.5,7,34.3,-3.01438,-1.285783
68523,8.5,7.2,23.3,-4.318341,-6.067697
68524,9.2,10.2,30.6,-.2118099,-1.164834
68526,7.2,4.9,35.1,-3.825637,-1.657701
68527,0,0,0,-13.82256,-7.523581
68528,10.3,10.5,29.5,-.4388781,-.8042049
68529,11.4,8,39,-3.386691,-4.139446
68531,0,0,,-17.03669,-8.875901
68532,4.8,4.5,17,-5.231901,-1.504551
68542,10.2,9.6,30,-1.526977,-.0736574
68544,6.7,4.5,28.3,-6.339252,-4.611361
68583,10.8,11.2,36.8,.6740476,2.354878
68588,9,7.5,39.3,-1.800082,.7944622
68601,10.5,7.2,35.6,-3.776569,-5.54062
68602,10.5,7.2,35.6,-3.776569,-5.54062
68620,12,8,32.2,-3.022326,-6.547658
68621,14.3,9.1,11.6,-4.402861,-9.348083
68622,20.2,19.9,42.9,5.639926,3.974805
68623,12.8,10.3,45.9,-.9239275,-3.163547
68624,7.2,4.8,24.9,-7.704338,-12.33965
68626,20.5,14.4,36,1.417358,-3.198909
68627,14.4,9.7,54.3,-2.065847,-1.120618
68628,10,8.2,25.3,-4.668263,-3.777586
68629,9.9,7.8,31.7,-4.39216,-8.051429
68631,9.3,4.9,40.5,-7.780431,-6.891819
68632,12.8,10,30,-1.580967,-3.99789
68633,12.6,8.1,32.6,-2.452541,-6.103435
68634,12.6,10.7,43.5,-3.444064,-3.573046
68635,13.8,17,20.3,5.074971,3.85342
68636,12,5.5,34.2,-7.687638,-8.535789
68637,14,2.9,36.7,-8.948701,-7.143424
68638,15.3,8.3,46,-4.891412,-5.622571
68640,15.4,12.9,36.9,.103578,-4.596364
68641,10.9,3.9,35.3,-6.133792,-3.604117
68642,9.8,6.6,41.6,-5.775044,-6.343325
68643,10.1,2.8,41.7,-8.374626,-12.2915
68644,9,3.9,35.2,-9.438971,-13.71766
68647,9.8,5.8,33.3,-7.265055,-5.726473
68648,13.8,7.7,48.1,-4.883667,-.6625298
68649,13.5,7.6,45.8,-3.728897,-4.728712
68651,12.5,8.3,42.8,-3.247121,-11.00946
68652,10.8,5.1,46.3,-8.217298,-16.73478
68653,9,8.1,26.8,-3.865359,-4.653739
68654,13.9,14.2,23.5,1.876774,-4.4668
68655,5,0,29.6,-10.35837,-6.434503
68658,9.7,4.7,33.1,-6.312762,-8.56655
68659,9.4,10.1,13.2,-.2399077,-4.968563
68660,15.1,9.2,44.8,-3.051737,-3.257914
68661,6.4,4.2,32.4,-5.883016,-8.464641
68662,13.8,6.4,41.6,-3.108051,-.5816642
68663,9.1,6.5,27.1,-7.252933,-6.30694
68664,19.6,14.7,57.4,4.184394,7.830438
68665,14.6,13.2,31.7,1.781547,1.978854
68666,9.3,6.6,29.4,-5.094176,-9.811243
68667,6.4,2.2,8.4,-6.434062,-18.27155
68669,13.6,11.5,33.9,1.234965,-2.895473
68701,10.6,8.2,34.7,-3.270788,-5.509835
68702,10.6,8.2,34.7,-3.270788,-5.509835
68710,13.2,8.1,30.6,-2.885902,-6.492776
68711,17.7,1.7,51.6,-10.86701,-14.2925
68713,10.1,6.3,36.8,-6.268152,-8.080394
68714,12.5,9.4,34.8,-5.916482,-7.656219
68715,9.3,4.6,30.3,-5.420695,-7.301756
68716,16.2,8.6,37.1,-3.690814,-7.064256
68717,7.7,9.8,5.7,-3.206253,-6.385463
68718,15.3,9,35.2,-5.259047,-8.276905
68719,13.4,6.5,30.8,-9.755259,-12.99549
68720,21.3,13.4,44.7,.9737228,-2.313944
68722,14.9,14.4,29.2,3.190729,-7.178937
68723,16.3,9,45.5,-3.48711,-8.421949
68724,25.7,32.3,32,17.20214,10.98405
68725,19.6,18.3,32.4,3.404078,-.5632736
68726,14.4,4.8,58.6,-8.270075,-9.268009
68727,17.3,10.9,39.8,-3.185051,-7.472314
68728,13.7,16,20.9,4.344391,4.619683
68729,12.5,10.1,32.6,-1.664126,-6.603156
68730,9.9,5.9,33.2,-6.713691,-11.38525
68731,9.8,10.4,31,.5663208,2.058147
68732,13.9,13.3,29.7,-.8269016,-.6990778
68733,14.7,10.1,38.7,-1.697742,-7.54905
68734,5.2,1.2,71.4,-6.189218,-7.680981
68735,10.3,5.7,48.1,-7.494807,-6.545918
68736,5.9,6.5,15.2,-5.218821,-10.02945
68738,10.6,8.2,34.7,-3.270788,-5.509835
68739,10.7,5.9,32.2,-5.336433,-5.761157
68740,12.2,13.7,34.3,1.053807,-7.476045
68741,11.6,11,29.6,.2704201,2.787618
68742,23.2,25.7,30.8,10.23386,1.359878
68743,10.1,8.4,33.3,-2.007684,-3.852316
68745,10.5,7.2,34.6,-4.429482,-9.403737
68746,15.4,8.3,42.2,-5.35106,-11.17971
68747,4.1,0,21.9,-12.53622,-9.008006
68748,8.8,5.8,37,-4.719112,-5.162017
68749,30.2,28.6,57.1,19.24115,35.46373
68751,15.3,14.5,15.4,-3.464075,-1.097729
68752,11,10.4,28.1,-4.191188,-4.385815
68753,14.6,22.2,10,6.934732,17.15488
68755,11.1,4,35.9,-8.161481,-13.76438
